"","Phecode","ICD","ICD910","code"
"58192","619_","ICD9:654.8","ICD9","6548"
"58193","619_","ICD9:654.80","ICD9","65480"
"58194","619_","ICD9:654.81","ICD9","65481"
"58195","619_","ICD9:654.82","ICD9","65482"
"58196","619_","ICD9:654.83","ICD9","65483"
"58197","619_","ICD9:654.84","ICD9","65484"
"58209","619_1","ICD9:620.4","ICD9","6204"
"58210","619_1","ICD9:620.5","ICD9","6205"
"58211","619_1","ICD9:620.8","ICD9","6208"
"58212","619_1","ICD9:620.9","ICD9","6209"
"58225","619_2","ICD9:621","ICD9","621"
"58226","619_2","ICD9:621.1","ICD9","6211"
"58227","619_2","ICD9:621.6","ICD9","6216"
"58228","619_2","ICD9:621.7","ICD9","6217"
"58229","619_2","ICD9:621.8","ICD9","6218"
"58230","619_2","ICD9:621.9","ICD9","6219"
"58231","619_2","ICD9:654.0","ICD9","6540"
"58232","619_2","ICD9:654.00","ICD9","65400"
"58233","619_2","ICD9:654.01","ICD9","65401"
"58234","619_2","ICD9:654.02","ICD9","65402"
"58235","619_2","ICD9:654.03","ICD9","65403"
"58236","619_2","ICD9:654.04","ICD9","65404"
"58237","619_2","ICD9:654.3","ICD9","6543"
"58238","619_2","ICD9:654.30","ICD9","65430"
"58239","619_2","ICD9:654.31","ICD9","65431"
"58240","619_2","ICD9:654.32","ICD9","65432"
"58241","619_2","ICD9:654.33","ICD9","65433"
"58242","619_2","ICD9:654.34","ICD9","65434"
"58243","619_2","ICD9:654.4","ICD9","6544"
"58244","619_2","ICD9:654.40","ICD9","65440"
"58245","619_2","ICD9:654.41","ICD9","65441"
"58246","619_2","ICD9:654.42","ICD9","65442"
"58247","619_2","ICD9:654.43","ICD9","65443"
"58248","619_2","ICD9:654.44","ICD9","65444"
"58249","619_2","ICD9:665.2","ICD9","6652"
"58250","619_2","ICD9:665.20","ICD9","66520"
"58251","619_2","ICD9:665.22","ICD9","66522"
"58252","619_2","ICD9:665.24","ICD9","66524"
"58285","619_3","ICD9:622","ICD9","622"
"58286","619_3","ICD9:622.0","ICD9","6220"
"58287","619_3","ICD9:622.4","ICD9","6224"
"58288","619_3","ICD9:622.5","ICD9","6225"
"58289","619_3","ICD9:622.8","ICD9","6228"
"58290","619_3","ICD9:622.9","ICD9","6229"
"58291","619_3","ICD9:654.6","ICD9","6546"
"58292","619_3","ICD9:654.60","ICD9","65460"
"58293","619_3","ICD9:654.61","ICD9","65461"
"58294","619_3","ICD9:654.62","ICD9","65462"
"58295","619_3","ICD9:654.63","ICD9","65463"
"58296","619_3","ICD9:654.64","ICD9","65464"
"58297","619_3","ICD9:654.7","ICD9","6547"
"58308","619_4","ICD9:623","ICD9","623"
"58309","619_4","ICD9:623.2","ICD9","6232"
"58310","619_4","ICD9:623.3","ICD9","6233"
"58311","619_4","ICD9:623.8","ICD9","6238"
"58312","619_4","ICD9:623.9","ICD9","6239"
"58313","619_4","ICD9:654.70","ICD9","65470"
"58314","619_4","ICD9:654.71","ICD9","65471"
"58315","619_4","ICD9:654.72","ICD9","65472"
"58316","619_4","ICD9:654.73","ICD9","65473"
"58317","619_4","ICD9:654.74","ICD9","65474"
"58328","619_5","ICD9:624","ICD9","624"
"58329","619_5","ICD9:624.8","ICD9","6248"
"58330","619_5","ICD9:624.9","ICD9","6249"
"58331","619_5","ICD9:654.8","ICD9","6548"
"58332","619_5","ICD9:654.80","ICD9","65480"
"58333","619_5","ICD9:654.81","ICD9","65481"
"58334","619_5","ICD9:654.82","ICD9","65482"
"58335","619_5","ICD9:654.83","ICD9","65483"
"58336","619_5","ICD9:654.84","ICD9","65484"
"58348","620_","ICD9:623.0","ICD9","6230"
"58349","620_","ICD9:624.01","ICD9","62401"
"58350","620_","ICD9:624.02","ICD9","62402"
"58351","620_","ICD9:V13.23","ICD9","V1323"
"58352","620_","ICD9:V13.24","ICD9","V1324"
"58360","620_","ICD9:V13.22","ICD9","V1322"
"58362","620_1","ICD9:V13.22","ICD9","V1322"
"58364","621_","ICD9:621.3","ICD9","6213"
"58365","621_","ICD9:621.30","ICD9","62130"
"58366","621_","ICD9:621.31","ICD9","62131"
"58367","621_","ICD9:621.32","ICD9","62132"
"58368","621_","ICD9:621.33","ICD9","62133"
"58369","621_","ICD9:621.34","ICD9","62134"
"58370","621_","ICD9:621.35","ICD9","62135"
"58375","622_","ICD9:623.7","ICD9","6237"
"58376","622_","ICD9:624.6","ICD9","6246"
"58379","622_","ICD9:621.0","ICD9","6210"
"58383","622_","ICD9:622.7","ICD9","6227"
"58385","622_1","ICD9:621.0","ICD9","6210"
"58389","622_2","ICD9:622.7","ICD9","6227"
"58391","623_","ICD9:621.2","ICD9","6212"
"58392","623_","ICD9:622.6","ICD9","6226"
"58393","623_","ICD9:624.2","ICD9","6242"
"58394","623_","ICD9:624.3","ICD9","6243"
"58402","624_","ICD9:622.2","ICD9","6222"
"58403","624_","ICD9:623.1","ICD9","6231"
"58404","624_","ICD9:623.5","ICD9","6235"
"58407","624_","ICD9:624.0","ICD9","6240"
"58408","624_","ICD9:624.09","ICD9","62409"
"58410","624_","ICD9:620.3","ICD9","6203"
"58411","624_","ICD9:624.1","ICD9","6241"
"58426","624_1","ICD9:624.0","ICD9","6240"
"58427","624_1","ICD9:624.09","ICD9","62409"
"58429","624_2","ICD9:620.3","ICD9","6203"
"58430","624_2","ICD9:624.1","ICD9","6241"
"58445","624_9","ICD9:625.6","ICD9","6256"
"58447","625_","ICD9:625","ICD9","625"
"58448","625_","ICD9:625.5","ICD9","6255"
"58449","625_","ICD9:625.7","ICD9","6257"
"58450","625_","ICD9:625.70","ICD9","62570"
"58451","625_","ICD9:625.71","ICD9","62571"
"58452","625_","ICD9:625.79","ICD9","62579"
"58453","625_","ICD9:625.8","ICD9","6258"
"58454","625_","ICD9:625.9","ICD9","6259"
"58455","625_","ICD9:626.7","ICD9","6267"
"58463","625_","ICD9:625.0","ICD9","6250"
"58464","625_","ICD9:625.1","ICD9","6251"
"58471","625_1","ICD9:625.0","ICD9","6250"
"58472","625_1","ICD9:625.1","ICD9","6251"
"58479","626_","ICD9:621.4","ICD9","6214"
"58480","626_","ICD9:626","ICD9","626"
"58481","626_","ICD9:626.3","ICD9","6263"
"58482","626_","ICD9:626.9","ICD9","6269"
"58486","626_","ICD9:626.8","ICD9","6268"
"58490","626_","ICD9:626.0","ICD9","6260"
"58491","626_","ICD9:626.1","ICD9","6261"
"58499","626_","ICD9:626.2","ICD9","6262"
"58501","626_","ICD9:626.4","ICD9","6264"
"58503","626_","ICD9:626.5","ICD9","6265"
"58504","626_","ICD9:626.6","ICD9","6266"
"58507","626_","ICD9:628.0","ICD9","6280"
"58509","626_","ICD9:625.3","ICD9","6253"
"58513","626_","ICD9:625.2","ICD9","6252"
"58515","626_","ICD9:625.4","ICD9","6254"
"58517","626_","ICD9:628","ICD9","628"
"58518","626_","ICD9:628.1","ICD9","6281"
"58519","626_","ICD9:628.2","ICD9","6282"
"58520","626_","ICD9:628.3","ICD9","6283"
"58521","626_","ICD9:628.4","ICD9","6284"
"58522","626_","ICD9:628.8","ICD9","6288"
"58523","626_","ICD9:628.9","ICD9","6289"
"58529","626_1","ICD9:626.8","ICD9","6268"
"58533","626_1","ICD9:626.0","ICD9","6260"
"58534","626_1","ICD9:626.1","ICD9","6261"
"58542","626_1","ICD9:626.2","ICD9","6262"
"58544","626_1","ICD9:626.4","ICD9","6264"
"58546","626_1","ICD9:626.5","ICD9","6265"
"58547","626_1","ICD9:626.6","ICD9","6266"
"58550","626_1","ICD9:628.0","ICD9","6280"
"58552","626_11","ICD9:626.0","ICD9","6260"
"58553","626_11","ICD9:626.1","ICD9","6261"
"58561","626_12","ICD9:626.2","ICD9","6262"
"58563","626_13","ICD9:626.4","ICD9","6264"
"58565","626_14","ICD9:626.5","ICD9","6265"
"58566","626_14","ICD9:626.6","ICD9","6266"
"58569","626_15","ICD9:628.0","ICD9","6280"
"58571","626_2","ICD9:625.3","ICD9","6253"
"58575","626_2","ICD9:625.2","ICD9","6252"
"58577","626_21","ICD9:625.2","ICD9","6252"
"58579","626_4","ICD9:625.4","ICD9","6254"
"58581","626_8","ICD9:628","ICD9","628"
"58582","626_8","ICD9:628.1","ICD9","6281"
"58583","626_8","ICD9:628.2","ICD9","6282"
"58584","626_8","ICD9:628.3","ICD9","6283"
"58585","626_8","ICD9:628.4","ICD9","6284"
"58586","626_8","ICD9:628.8","ICD9","6288"
"58587","626_8","ICD9:628.9","ICD9","6289"
"58593","627_","ICD9:627","ICD9","627"
"58594","627_","ICD9:627.8","ICD9","6278"
"58595","627_","ICD9:627.9","ICD9","6279"
"58598","627_","ICD9:627.1","ICD9","6271"
"58600","627_","ICD9:627.2","ICD9","6272"
"58602","627_","ICD9:627.4","ICD9","6274"
"58603","627_","ICD9:V07.4","ICD9","V074"
"58604","627_","ICD9:627.3","ICD9","6273"
"58606","627_","ICD9:627.0","ICD9","6270"
"58608","627_","ICD9:256.3","ICD9","2563"
"58609","627_","ICD9:256.31","ICD9","25631"
"58610","627_","ICD9:256.39","ICD9","25639"
"58616","627_1","ICD9:627.1","ICD9","6271"
"58618","627_2","ICD9:627.2","ICD9","6272"
"58620","627_2","ICD9:627.4","ICD9","6274"
"58621","627_2","ICD9:V07.4","ICD9","V074"
"58622","627_21","ICD9:627.4","ICD9","6274"
"58623","627_22","ICD9:V07.4","ICD9","V074"
"58624","627_3","ICD9:627.3","ICD9","6273"
"58626","627_4","ICD9:627.0","ICD9","6270"
"58628","627_5","ICD9:256.3","ICD9","2563"
"58629","627_5","ICD9:256.31","ICD9","25631"
"58630","627_5","ICD9:256.39","ICD9","25639"
"58636","628_","ICD9:620.0","ICD9","6200"
"58637","628_","ICD9:620.1","ICD9","6201"
"58638","628_","ICD9:620.2","ICD9","6202"
"58656","634_","ICD9:631","ICD9","631"
"58657","634_","ICD9:631.0","ICD9","6310"
"58658","634_","ICD9:631.8","ICD9","6318"
"58659","634_","ICD9:634","ICD9","634"
"58660","634_","ICD9:634.0","ICD9","6340"
"58661","634_","ICD9:634.00","ICD9","63400"
"58662","634_","ICD9:634.01","ICD9","63401"
"58663","634_","ICD9:634.02","ICD9","63402"
"58664","634_","ICD9:634.1","ICD9","6341"
"58665","634_","ICD9:634.10","ICD9","63410"
"58666","634_","ICD9:634.11","ICD9","63411"
"58667","634_","ICD9:634.12","ICD9","63412"
"58668","634_","ICD9:634.2","ICD9","6342"
"58669","634_","ICD9:634.20","ICD9","63420"
"58670","634_","ICD9:634.21","ICD9","63421"
"58671","634_","ICD9:634.22","ICD9","63422"
"58672","634_","ICD9:634.3","ICD9","6343"
"58673","634_","ICD9:634.30","ICD9","63430"
"58674","634_","ICD9:634.31","ICD9","63431"
"58675","634_","ICD9:634.32","ICD9","63432"
"58676","634_","ICD9:634.4","ICD9","6344"
"58677","634_","ICD9:634.40","ICD9","63440"
"58678","634_","ICD9:634.41","ICD9","63441"
"58679","634_","ICD9:634.42","ICD9","63442"
"58680","634_","ICD9:634.5","ICD9","6345"
"58681","634_","ICD9:634.50","ICD9","63450"
"58682","634_","ICD9:634.51","ICD9","63451"
"58683","634_","ICD9:634.52","ICD9","63452"
"58684","634_","ICD9:634.6","ICD9","6346"
"58685","634_","ICD9:634.60","ICD9","63460"
"58686","634_","ICD9:634.61","ICD9","63461"
"58687","634_","ICD9:634.62","ICD9","63462"
"58688","634_","ICD9:634.7","ICD9","6347"
"58689","634_","ICD9:634.70","ICD9","63470"
"58690","634_","ICD9:634.71","ICD9","63471"
"58691","634_","ICD9:634.72","ICD9","63472"
"58692","634_","ICD9:634.8","ICD9","6348"
"58693","634_","ICD9:634.80","ICD9","63480"
"58694","634_","ICD9:634.81","ICD9","63481"
"58695","634_","ICD9:634.82","ICD9","63482"
"58696","634_","ICD9:634.9","ICD9","6349"
"58697","634_","ICD9:634.90","ICD9","63490"
"58698","634_","ICD9:634.91","ICD9","63491"
"58699","634_","ICD9:634.92","ICD9","63492"
"58700","634_","ICD9:646.0","ICD9","6460"
"58701","634_","ICD9:646.00","ICD9","64600"
"58702","634_","ICD9:646.01","ICD9","64601"
"58703","634_","ICD9:646.03","ICD9","64603"
"58704","634_","ICD9:646.3","ICD9","6463"
"58705","634_","ICD9:646.30","ICD9","64630"
"58706","634_","ICD9:646.31","ICD9","64631"
"58707","634_","ICD9:646.33","ICD9","64633"
"58708","634_","ICD9:656.4","ICD9","6564"
"58709","634_","ICD9:656.40","ICD9","65640"
"58710","634_","ICD9:656.41","ICD9","65641"
"58711","634_","ICD9:656.43","ICD9","65643"
"58712","634_","ICD9:V27.1","ICD9","V271"
"58713","634_","ICD9:V27.3","ICD9","V273"
"58714","634_","ICD9:V27.4","ICD9","V274"
"58715","634_","ICD9:V27.7","ICD9","V277"
"58716","634_","ICD9:V32","ICD9","V32"
"58717","634_","ICD9:V32.0","ICD9","V320"
"58718","634_","ICD9:V32.00","ICD9","V3200"
"58719","634_","ICD9:V32.01","ICD9","V3201"
"58720","634_","ICD9:V32.1","ICD9","V321"
"58721","634_","ICD9:V32.2","ICD9","V322"
"58722","634_","ICD9:V35","ICD9","V35"
"58723","634_","ICD9:V35.0","ICD9","V350"
"58724","634_","ICD9:V35.00","ICD9","V3500"
"58725","634_","ICD9:V35.01","ICD9","V3501"
"58726","634_","ICD9:V35.1","ICD9","V351"
"58727","634_","ICD9:V35.2","ICD9","V352"
"58728","634_","ICD9:V36","ICD9","V36"
"58812","634_","ICD9:630","ICD9","630"
"58813","634_","ICD9:630.0","ICD9","6300"
"58814","634_","ICD9:632","ICD9","632"
"58815","634_","ICD9:632.0","ICD9","6320"
"58821","634_","ICD9:633","ICD9","633"
"58822","634_","ICD9:633.0","ICD9","6330"
"58823","634_","ICD9:633.00","ICD9","63300"
"58824","634_","ICD9:633.01","ICD9","63301"
"58825","634_","ICD9:633.1","ICD9","6331"
"58826","634_","ICD9:633.10","ICD9","63310"
"58827","634_","ICD9:633.11","ICD9","63311"
"58828","634_","ICD9:633.2","ICD9","6332"
"58829","634_","ICD9:633.20","ICD9","63320"
"58830","634_","ICD9:633.21","ICD9","63321"
"58831","634_","ICD9:633.8","ICD9","6338"
"58832","634_","ICD9:633.80","ICD9","63380"
"58833","634_","ICD9:633.81","ICD9","63381"
"58834","634_","ICD9:633.9","ICD9","6339"
"58835","634_","ICD9:633.90","ICD9","63390"
"58836","634_","ICD9:633.91","ICD9","63391"
"58865","634_1","ICD9:630","ICD9","630"
"58866","634_1","ICD9:630.0","ICD9","6300"
"58867","634_1","ICD9:632","ICD9","632"
"58868","634_1","ICD9:632.0","ICD9","6320"
"58874","634_3","ICD9:633","ICD9","633"
"58875","634_3","ICD9:633.0","ICD9","6330"
"58876","634_3","ICD9:633.00","ICD9","63300"
"58877","634_3","ICD9:633.01","ICD9","63301"
"58878","634_3","ICD9:633.1","ICD9","6331"
"58879","634_3","ICD9:633.10","ICD9","63310"
"58880","634_3","ICD9:633.11","ICD9","63311"
"58881","634_3","ICD9:633.2","ICD9","6332"
"58882","634_3","ICD9:633.20","ICD9","63320"
"58883","634_3","ICD9:633.21","ICD9","63321"
"58884","634_3","ICD9:633.8","ICD9","6338"
"58885","634_3","ICD9:633.80","ICD9","63380"
"58886","634_3","ICD9:633.81","ICD9","63381"
"58887","634_3","ICD9:633.9","ICD9","6339"
"58888","634_3","ICD9:633.90","ICD9","63390"
"58889","634_3","ICD9:633.91","ICD9","63391"
"58918","635_","ICD9:656.0","ICD9","6560"
"58919","635_","ICD9:656.00","ICD9","65600"
"58920","635_","ICD9:656.01","ICD9","65601"
"58921","635_","ICD9:656.03","ICD9","65603"
"58922","635_","ICD9:665.0","ICD9","6650"
"58923","635_","ICD9:665.00","ICD9","66500"
"58924","635_","ICD9:665.01","ICD9","66501"
"58925","635_","ICD9:665.03","ICD9","66503"
"58926","635_","ICD9:665.1","ICD9","6651"
"58927","635_","ICD9:665.10","ICD9","66510"
"58928","635_","ICD9:665.11","ICD9","66511"
"58929","635_","ICD9:665.12","ICD9","66512"
"58930","635_","ICD9:665.14","ICD9","66514"
"58943","635_","ICD9:641","ICD9","641"
"58944","635_","ICD9:641.0","ICD9","6410"
"58945","635_","ICD9:641.00","ICD9","64100"
"58946","635_","ICD9:641.01","ICD9","64101"
"58947","635_","ICD9:641.03","ICD9","64103"
"58948","635_","ICD9:641.1","ICD9","6411"
"58949","635_","ICD9:641.10","ICD9","64110"
"58950","635_","ICD9:641.11","ICD9","64111"
"58951","635_","ICD9:641.13","ICD9","64113"
"58952","635_","ICD9:641.2","ICD9","6412"
"58953","635_","ICD9:641.20","ICD9","64120"
"58954","635_","ICD9:641.21","ICD9","64121"
"58955","635_","ICD9:641.23","ICD9","64123"
"58956","635_","ICD9:641.3","ICD9","6413"
"58957","635_","ICD9:641.30","ICD9","64130"
"58958","635_","ICD9:641.31","ICD9","64131"
"58959","635_","ICD9:641.33","ICD9","64133"
"58960","635_","ICD9:641.8","ICD9","6418"
"58961","635_","ICD9:641.80","ICD9","64180"
"58962","635_","ICD9:641.81","ICD9","64181"
"58963","635_","ICD9:641.83","ICD9","64183"
"58964","635_","ICD9:641.9","ICD9","6419"
"58965","635_","ICD9:641.90","ICD9","64190"
"58966","635_","ICD9:641.91","ICD9","64191"
"58967","635_","ICD9:641.93","ICD9","64193"
"59064","635_","ICD9:666","ICD9","666"
"59065","635_","ICD9:666.0","ICD9","6660"
"59066","635_","ICD9:666.00","ICD9","66600"
"59067","635_","ICD9:666.02","ICD9","66602"
"59068","635_","ICD9:666.04","ICD9","66604"
"59069","635_","ICD9:666.1","ICD9","6661"
"59070","635_","ICD9:666.10","ICD9","66610"
"59071","635_","ICD9:666.12","ICD9","66612"
"59072","635_","ICD9:666.14","ICD9","66614"
"59073","635_","ICD9:666.2","ICD9","6662"
"59074","635_","ICD9:666.20","ICD9","66620"
"59075","635_","ICD9:666.22","ICD9","66622"
"59076","635_","ICD9:666.24","ICD9","66624"
"59081","635_2","ICD9:641","ICD9","641"
"59082","635_2","ICD9:641.0","ICD9","6410"
"59083","635_2","ICD9:641.00","ICD9","64100"
"59084","635_2","ICD9:641.01","ICD9","64101"
"59085","635_2","ICD9:641.03","ICD9","64103"
"59086","635_2","ICD9:641.1","ICD9","6411"
"59087","635_2","ICD9:641.10","ICD9","64110"
"59088","635_2","ICD9:641.11","ICD9","64111"
"59089","635_2","ICD9:641.13","ICD9","64113"
"59090","635_2","ICD9:641.2","ICD9","6412"
"59091","635_2","ICD9:641.20","ICD9","64120"
"59092","635_2","ICD9:641.21","ICD9","64121"
"59093","635_2","ICD9:641.23","ICD9","64123"
"59094","635_2","ICD9:641.3","ICD9","6413"
"59095","635_2","ICD9:641.30","ICD9","64130"
"59096","635_2","ICD9:641.31","ICD9","64131"
"59097","635_2","ICD9:641.33","ICD9","64133"
"59098","635_2","ICD9:641.8","ICD9","6418"
"59099","635_2","ICD9:641.80","ICD9","64180"
"59100","635_2","ICD9:641.81","ICD9","64181"
"59101","635_2","ICD9:641.83","ICD9","64183"
"59102","635_2","ICD9:641.9","ICD9","6419"
"59103","635_2","ICD9:641.90","ICD9","64190"
"59104","635_2","ICD9:641.91","ICD9","64191"
"59105","635_2","ICD9:641.93","ICD9","64193"
"59202","635_3","ICD9:666","ICD9","666"
"59203","635_3","ICD9:666.0","ICD9","6660"
"59204","635_3","ICD9:666.00","ICD9","66600"
"59205","635_3","ICD9:666.02","ICD9","66602"
"59206","635_3","ICD9:666.04","ICD9","66604"
"59207","635_3","ICD9:666.1","ICD9","6661"
"59208","635_3","ICD9:666.10","ICD9","66610"
"59209","635_3","ICD9:666.12","ICD9","66612"
"59210","635_3","ICD9:666.14","ICD9","66614"
"59211","635_3","ICD9:666.2","ICD9","6662"
"59212","635_3","ICD9:666.20","ICD9","66620"
"59213","635_3","ICD9:666.22","ICD9","66622"
"59214","635_3","ICD9:666.24","ICD9","66624"
"59219","636_","ICD9:644","ICD9","644"
"59220","636_","ICD9:644.1","ICD9","6441"
"59221","636_","ICD9:644.10","ICD9","64410"
"59222","636_","ICD9:644.13","ICD9","64413"
"59223","636_","ICD9:649.5","ICD9","6495"
"59224","636_","ICD9:649.50","ICD9","64950"
"59225","636_","ICD9:649.51","ICD9","64951"
"59226","636_","ICD9:649.53","ICD9","64953"
"59227","636_","ICD9:V13.21","ICD9","V1321"
"59228","636_","ICD9:V23.41","ICD9","V2341"
"59242","636_","ICD9:644.0","ICD9","6440"
"59243","636_","ICD9:644.00","ICD9","64400"
"59244","636_","ICD9:644.03","ICD9","64403"
"59250","636_","ICD9:644.2","ICD9","6442"
"59251","636_","ICD9:644.20","ICD9","64420"
"59252","636_","ICD9:644.21","ICD9","64421"
"59311","636_","ICD9:640","ICD9","640"
"59312","636_","ICD9:640.0","ICD9","6400"
"59313","636_","ICD9:640.00","ICD9","64000"
"59314","636_","ICD9:640.01","ICD9","64001"
"59315","636_","ICD9:640.03","ICD9","64003"
"59316","636_","ICD9:640.8","ICD9","6408"
"59317","636_","ICD9:640.80","ICD9","64080"
"59318","636_","ICD9:640.81","ICD9","64081"
"59319","636_","ICD9:640.83","ICD9","64083"
"59320","636_","ICD9:640.9","ICD9","6409"
"59321","636_","ICD9:640.90","ICD9","64090"
"59322","636_","ICD9:640.91","ICD9","64091"
"59323","636_","ICD9:640.93","ICD9","64093"
"59328","636_","ICD9:649.7","ICD9","6497"
"59329","636_","ICD9:649.70","ICD9","64970"
"59330","636_","ICD9:649.71","ICD9","64971"
"59331","636_","ICD9:649.73","ICD9","64973"
"59332","636_","ICD9:654.5","ICD9","6545"
"59333","636_","ICD9:654.50","ICD9","65450"
"59334","636_","ICD9:654.51","ICD9","65451"
"59335","636_","ICD9:654.52","ICD9","65452"
"59336","636_","ICD9:654.53","ICD9","65453"
"59337","636_","ICD9:654.54","ICD9","65454"
"59347","636_1","ICD9:644.0","ICD9","6440"
"59348","636_1","ICD9:644.00","ICD9","64400"
"59349","636_1","ICD9:644.03","ICD9","64403"
"59355","636_2","ICD9:644.2","ICD9","6442"
"59356","636_2","ICD9:644.20","ICD9","64420"
"59357","636_2","ICD9:644.21","ICD9","64421"
"59416","636_3","ICD9:640","ICD9","640"
"59417","636_3","ICD9:640.0","ICD9","6400"
"59418","636_3","ICD9:640.00","ICD9","64000"
"59419","636_3","ICD9:640.01","ICD9","64001"
"59420","636_3","ICD9:640.03","ICD9","64003"
"59421","636_3","ICD9:640.8","ICD9","6408"
"59422","636_3","ICD9:640.80","ICD9","64080"
"59423","636_3","ICD9:640.81","ICD9","64081"
"59424","636_3","ICD9:640.83","ICD9","64083"
"59425","636_3","ICD9:640.9","ICD9","6409"
"59426","636_3","ICD9:640.90","ICD9","64090"
"59427","636_3","ICD9:640.91","ICD9","64091"
"59428","636_3","ICD9:640.93","ICD9","64093"
"59433","636_8","ICD9:649.7","ICD9","6497"
"59434","636_8","ICD9:649.70","ICD9","64970"
"59435","636_8","ICD9:649.71","ICD9","64971"
"59436","636_8","ICD9:649.73","ICD9","64973"
"59437","636_8","ICD9:654.5","ICD9","6545"
"59438","636_8","ICD9:654.50","ICD9","65450"
"59439","636_8","ICD9:654.51","ICD9","65451"
"59440","636_8","ICD9:654.52","ICD9","65452"
"59441","636_8","ICD9:654.53","ICD9","65453"
"59442","636_8","ICD9:654.54","ICD9","65454"
"59452","637_","ICD9:764","ICD9","764"
"59453","637_","ICD9:764.0","ICD9","7640"
"59454","637_","ICD9:764.00","ICD9","76400"
"59455","637_","ICD9:764.01","ICD9","76401"
"59456","637_","ICD9:764.02","ICD9","76402"
"59457","637_","ICD9:764.03","ICD9","76403"
"59458","637_","ICD9:764.04","ICD9","76404"
"59459","637_","ICD9:764.05","ICD9","76405"
"59460","637_","ICD9:764.06","ICD9","76406"
"59461","637_","ICD9:764.07","ICD9","76407"
"59462","637_","ICD9:764.08","ICD9","76408"
"59463","637_","ICD9:764.09","ICD9","76409"
"59464","637_","ICD9:764.1","ICD9","7641"
"59465","637_","ICD9:764.10","ICD9","76410"
"59466","637_","ICD9:764.11","ICD9","76411"
"59467","637_","ICD9:764.12","ICD9","76412"
"59468","637_","ICD9:764.13","ICD9","76413"
"59469","637_","ICD9:764.14","ICD9","76414"
"59470","637_","ICD9:764.15","ICD9","76415"
"59471","637_","ICD9:764.16","ICD9","76416"
"59472","637_","ICD9:764.17","ICD9","76417"
"59473","637_","ICD9:764.18","ICD9","76418"
"59474","637_","ICD9:764.19","ICD9","76419"
"59475","637_","ICD9:764.2","ICD9","7642"
"59476","637_","ICD9:764.20","ICD9","76420"
"59477","637_","ICD9:764.21","ICD9","76421"
